run_accession;study_accession;study_title;experiment_accession;experiment_title;experiment_desc;organism_taxid;organism_name;library_name;library_strategy;library_source;library_selection;library_layout;sample_accession;sample_title;biosample;bioproject;instrument;instrument_model;instrument_model_desc;total_spots;total_size;run_total_spots;run_total_bases;run_alias;public_filename;public_size;public_date;public_md5;public_version;public_semantic_name;public_supertype;public_sratoolkit;aws_url;aws_free_egress;aws_access_type;public_url;ncbi_url;ncbi_free_egress;ncbi_access_type;gcp_url;gcp_free_egress;gcp_access_type;experiment_alias;ena first public;insdc center name;insdc status;submitter id;collection date;common name;Continent location;geographic location (country and/or sea);sample name;scientific_name;ena_fastq_http;ena_fastq_http_1;ena_fastq_http_2;ena_fastq_ftp;ena_fastq_ftp_1;ena_fastq_ftp_2;ecotype;dev_stage;sex;tissue;biomaterial_provider;death_date;biosamplemodel;strain;isolate;breed;cultivar;age;geo_loc_name
ERR16661461;ERP161503;Scandinavian brown bear whole genomes;ERX16051929;Illumina NovaSeq 6000 paired end sequencing;Illumina NovaSeq 6000 paired end sequencing;9644;Ursus arctos;NA;WGS;GENOMIC;RANDOM;PAIRED;ERS28818201;;SAMEA121272836;PRJEB77023;Illumina NovaSeq 6000;Illumina NovaSeq 6000;ILLUMINA;25729179;1657602494;25729179;5197294158;ena-RUN-TAB-09-02-2026-07:55:32:807-10721;ERR16661461.lite;1348197233;14/02/2026 02:34;0cdf6294f6993f6b4eb03eb50a360867;1;SRA Lite;Primary ETL;1;s3://sra-pub-zq-6/ERR16661461/ERR16661461.lite.1;s3.us-east-1;aws identity;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661461/ERR16661461.lite.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661461/ERR16661461.lite.1;worldwide;anonymous;gs://sra-pub-zq-102/ERR16661461/ERR16661461.lite.1;gs.us-east1;gcp identity;;10/02/2026;isabelle feinauer;public;GX0044;1922;brown bear;Europe;Sweden;GX0044;Ursus arctos;;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/061/ERR16661461/ERR16661461_1.fastq.gz;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/061/ERR16661461/ERR16661461_2.fastq.gz;;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/061/ERR16661461/ERR16661461_1.fastq.gz;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/061/ERR16661461/ERR16661461_2.fastq.gz;;;;;;;;;;;;;
ERR16661462;ERP161503;Scandinavian brown bear whole genomes;ERX16051930;Illumina NovaSeq 6000 paired end sequencing;Illumina NovaSeq 6000 paired end sequencing;9644;Ursus arctos;NA;WGS;GENOMIC;RANDOM;PAIRED;ERS28818201;;SAMEA121272836;PRJEB77023;Illumina NovaSeq 6000;Illumina NovaSeq 6000;ILLUMINA;25636424;1655942840;25636424;5178557648;ena-RUN-TAB-09-02-2026-07:55:32:807-10723;P28459_1071_S71_L003_R1_001.fastq.gz;1227580281;15/02/2026 09:42;7c1e503c6b19c475010cb4d0b1b8c805;1;fastq;Original;0;s3://sra-pub-src-14/ERR16661462/P28459_1071_S71_L003_R1_001.fastq.gz.1;-;Use Cloud Data Delivery;https://sra-pub-run-odp.s3.amazonaws.com/sra/ERR16661462/ERR16661462;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661462/ERR16661462.lite.1;worldwide;anonymous;gs://sra-pub-zq-105/ERR16661462/ERR16661462.lite.1;gs.us-east1;gcp identity;;10/02/2026;isabelle feinauer;public;GX0044;1922;brown bear;Europe;Sweden;GX0044;Ursus arctos;;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/062/ERR16661462/ERR16661462_1.fastq.gz;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/062/ERR16661462/ERR16661462_2.fastq.gz;;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/062/ERR16661462/ERR16661462_1.fastq.gz;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/062/ERR16661462/ERR16661462_2.fastq.gz;;;;;;;;;;;;;
ERR16661463;ERP161503;Scandinavian brown bear whole genomes;ERX16051931;Illumina NovaSeq 6000 paired end sequencing;Illumina NovaSeq 6000 paired end sequencing;9644;Ursus arctos;NA;WGS;GENOMIC;RANDOM;PAIRED;ERS28818201;;SAMEA121272836;PRJEB77023;Illumina NovaSeq 6000;Illumina NovaSeq 6000;ILLUMINA;25914659;1666343931;25914659;5234761118;ena-RUN-TAB-09-02-2026-07:55:32:808-10725;ERR16661463.lite;1357840398;14/02/2026 02:34;e78674cffd529a106d8349029f5c33e1;1;SRA Lite;Primary ETL;1;s3://sra-pub-zq-6/ERR16661463/ERR16661463.lite.1;s3.us-east-1;aws identity;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661463/ERR16661463.lite.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661463/ERR16661463.lite.1;worldwide;anonymous;gs://sra-pub-zq-102/ERR16661463/ERR16661463.lite.1;gs.us-east1;gcp identity;;10/02/2026;isabelle feinauer;public;GX0044;1922;brown bear;Europe;Sweden;GX0044;Ursus arctos;;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/063/ERR16661463/ERR16661463_1.fastq.gz;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/063/ERR16661463/ERR16661463_2.fastq.gz;;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/063/ERR16661463/ERR16661463_1.fastq.gz;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/063/ERR16661463/ERR16661463_2.fastq.gz;;;;;;;;;;;;;
ERR16661464;ERP161503;Scandinavian brown bear whole genomes;ERX16051932;Illumina NovaSeq 6000 paired end sequencing;Illumina NovaSeq 6000 paired end sequencing;9644;Ursus arctos;NA;WGS;GENOMIC;RANDOM;PAIRED;ERS28818201;;SAMEA121272836;PRJEB77023;Illumina NovaSeq 6000;Illumina NovaSeq 6000;ILLUMINA;30211167;1951416955;30211167;6102655734;ena-RUN-TAB-09-02-2026-07:55:32:808-10727;ERR16661464.lite;1582518013;14/02/2026 02:34;42aec3b788fdad869cda514012c49347;1;SRA Lite;Primary ETL;1;s3://sra-pub-zq-6/ERR16661464/ERR16661464.lite.1;s3.us-east-1;aws identity;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661464/ERR16661464.lite.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661464/ERR16661464.lite.1;worldwide;anonymous;gs://sra-pub-zq-102/ERR16661464/ERR16661464.lite.1;gs.us-east1;gcp identity;;10/02/2026;isabelle feinauer;public;GX0044;1922;brown bear;Europe;Sweden;GX0044;Ursus arctos;;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/064/ERR16661464/ERR16661464_1.fastq.gz;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/064/ERR16661464/ERR16661464_2.fastq.gz;;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/064/ERR16661464/ERR16661464_1.fastq.gz;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/064/ERR16661464/ERR16661464_2.fastq.gz;;;;;;;;;;;;;
ERR16661465;ERP161503;Scandinavian brown bear whole genomes;ERX16051933;Illumina NovaSeq 6000 paired end sequencing;Illumina NovaSeq 6000 paired end sequencing;9644;Ursus arctos;NA;WGS;GENOMIC;RANDOM;PAIRED;ERS28818201;;SAMEA121272836;PRJEB77023;Illumina NovaSeq 6000;Illumina NovaSeq 6000;ILLUMINA;30237366;1943843503;30237366;6107947932;ena-RUN-TAB-09-02-2026-07:55:32:808-10729;ERR16661465.lite;1583899295;15/02/2026 10:41;c590bd38289a568f6067b15cd7e9a15c;1;SRA Lite;Primary ETL;1;s3://sra-pub-zq-9/ERR16661465/ERR16661465.lite.1;s3.us-east-1;aws identity;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661465/ERR16661465.lite.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661465/ERR16661465.lite.1;worldwide;anonymous;gs://sra-pub-zq-105/ERR16661465/ERR16661465.lite.1;gs.us-east1;gcp identity;;10/02/2026;isabelle feinauer;public;GX0044;1922;brown bear;Europe;Sweden;GX0044;Ursus arctos;;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/065/ERR16661465/ERR16661465_1.fastq.gz;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/065/ERR16661465/ERR16661465_2.fastq.gz;;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/065/ERR16661465/ERR16661465_1.fastq.gz;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/065/ERR16661465/ERR16661465_2.fastq.gz;;;;;;;;;;;;;
ERR16661466;ERP161503;Scandinavian brown bear whole genomes;ERX16051934;Illumina NovaSeq 6000 paired end sequencing;Illumina NovaSeq 6000 paired end sequencing;9644;Ursus arctos;NA;WGS;GENOMIC;RANDOM;PAIRED;ERS28818201;;SAMEA121272836;PRJEB77023;Illumina NovaSeq 6000;Illumina NovaSeq 6000;ILLUMINA;30161248;1944547384;30161248;6092572096;ena-RUN-TAB-09-02-2026-07:55:32:809-10731;ERR16661466.lite;1579827582;14/02/2026 02:34;2e2f62006b2e67640d154747c6cf68e9;1;SRA Lite;Primary ETL;1;s3://sra-pub-zq-6/ERR16661466/ERR16661466.lite.1;s3.us-east-1;aws identity;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661466/ERR16661466.lite.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661466/ERR16661466.lite.1;worldwide;anonymous;gs://sra-pub-zq-102/ERR16661466/ERR16661466.lite.1;gs.us-east1;gcp identity;;10/02/2026;isabelle feinauer;public;GX0044;1922;brown bear;Europe;Sweden;GX0044;Ursus arctos;;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/066/ERR16661466/ERR16661466_1.fastq.gz;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/066/ERR16661466/ERR16661466_2.fastq.gz;;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/066/ERR16661466/ERR16661466_1.fastq.gz;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/066/ERR16661466/ERR16661466_2.fastq.gz;;;;;;;;;;;;;
ERR16661467;ERP161503;Scandinavian brown bear whole genomes;ERX16051935;Illumina NovaSeq 6000 paired end sequencing;Illumina NovaSeq 6000 paired end sequencing;9644;Ursus arctos;NA;WGS;GENOMIC;RANDOM;PAIRED;ERS28818201;;SAMEA121272836;PRJEB77023;Illumina NovaSeq 6000;Illumina NovaSeq 6000;ILLUMINA;30380311;1949674028;30380311;6136822822;ena-RUN-TAB-09-02-2026-07:55:32:809-10733;ERR16661467.lite;1591238952;15/02/2026 10:41;6566046cf94db47f1fdce55facd4695c;1;SRA Lite;Primary ETL;1;s3://sra-pub-zq-9/ERR16661467/ERR16661467.lite.1;s3.us-east-1;aws identity;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661467/ERR16661467.lite.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661467/ERR16661467.lite.1;worldwide;anonymous;gs://sra-pub-zq-105/ERR16661467/ERR16661467.lite.1;gs.us-east1;gcp identity;;10/02/2026;isabelle feinauer;public;GX0044;1922;brown bear;Europe;Sweden;GX0044;Ursus arctos;;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/067/ERR16661467/ERR16661467_1.fastq.gz;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/067/ERR16661467/ERR16661467_2.fastq.gz;;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/067/ERR16661467/ERR16661467_1.fastq.gz;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/067/ERR16661467/ERR16661467_2.fastq.gz;;;;;;;;;;;;;
ERR16661468;ERP161503;Scandinavian brown bear whole genomes;ERX16051936;Illumina NovaSeq 6000 paired end sequencing;Illumina NovaSeq 6000 paired end sequencing;9644;Ursus arctos;NA;WGS;GENOMIC;RANDOM;PAIRED;ERS28818201;;SAMEA121272836;PRJEB77023;Illumina NovaSeq 6000;Illumina NovaSeq 6000;ILLUMINA;23869840;1557302188;23869840;4821707680;ena-RUN-TAB-09-02-2026-07:55:32:809-10735;ERR16661468.lite;1252908662;14/02/2026 02:34;f1fe94e51e7d63478f4fb8321bfffd36;1;SRA Lite;Primary ETL;1;s3://sra-pub-zq-6/ERR16661468/ERR16661468.lite.1;s3.us-east-1;aws identity;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661468/ERR16661468.lite.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661468/ERR16661468.lite.1;worldwide;anonymous;gs://sra-pub-zq-102/ERR16661468/ERR16661468.lite.1;gs.us-east1;gcp identity;;10/02/2026;isabelle feinauer;public;GX0044;1922;brown bear;Europe;Sweden;GX0044;Ursus arctos;;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/068/ERR16661468/ERR16661468_1.fastq.gz;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/068/ERR16661468/ERR16661468_2.fastq.gz;;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/068/ERR16661468/ERR16661468_1.fastq.gz;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/068/ERR16661468/ERR16661468_2.fastq.gz;;;;;;;;;;;;;
ERR16661469;ERP161503;Scandinavian brown bear whole genomes;ERX16051937;Illumina NovaSeq 6000 paired end sequencing;Illumina NovaSeq 6000 paired end sequencing;9644;Ursus arctos;NA;WGS;GENOMIC;RANDOM;PAIRED;ERS28818201;;SAMEA121272836;PRJEB77023;Illumina NovaSeq 6000;Illumina NovaSeq 6000;ILLUMINA;23901776;1552514610;23901776;4828158752;ena-RUN-TAB-09-02-2026-07:55:32:810-10737;ERR16661469.lite;1254644432;15/02/2026 10:42;3a5125f5bc10230138354654ab31b665;1;SRA Lite;Primary ETL;1;s3://sra-pub-zq-9/ERR16661469/ERR16661469.lite.1;s3.us-east-1;aws identity;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661469/ERR16661469.lite.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661469/ERR16661469.lite.1;worldwide;anonymous;gs://sra-pub-zq-105/ERR16661469/ERR16661469.lite.1;gs.us-east1;gcp identity;;10/02/2026;isabelle feinauer;public;GX0044;1922;brown bear;Europe;Sweden;GX0044;Ursus arctos;;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/069/ERR16661469/ERR16661469_1.fastq.gz;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/069/ERR16661469/ERR16661469_2.fastq.gz;;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/069/ERR16661469/ERR16661469_1.fastq.gz;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/069/ERR16661469/ERR16661469_2.fastq.gz;;;;;;;;;;;;;
ERR16661470;ERP161503;Scandinavian brown bear whole genomes;ERX16051938;Illumina NovaSeq 6000 paired end sequencing;Illumina NovaSeq 6000 paired end sequencing;9644;Ursus arctos;NA;WGS;GENOMIC;RANDOM;PAIRED;ERS28818201;;SAMEA121272836;PRJEB77023;Illumina NovaSeq 6000;Illumina NovaSeq 6000;ILLUMINA;23849384;1553624164;23849384;4817575568;ena-RUN-TAB-09-02-2026-07:55:32:810-10739;ERR16661470.lite;1251650127;14/02/2026 02:34;585116170dd4b99ed586cebf9877a59d;1;SRA Lite;Primary ETL;1;s3://sra-pub-zq-6/ERR16661470/ERR16661470.lite.1;s3.us-east-1;aws identity;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661470/ERR16661470.lite.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661470/ERR16661470.lite.1;worldwide;anonymous;gs://sra-pub-zq-102/ERR16661470/ERR16661470.lite.1;gs.us-east1;gcp identity;;10/02/2026;isabelle feinauer;public;GX0044;1922;brown bear;Europe;Sweden;GX0044;Ursus arctos;;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/070/ERR16661470/ERR16661470_1.fastq.gz;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/070/ERR16661470/ERR16661470_2.fastq.gz;;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/070/ERR16661470/ERR16661470_1.fastq.gz;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/070/ERR16661470/ERR16661470_2.fastq.gz;;;;;;;;;;;;;
ERR16661471;ERP161503;Scandinavian brown bear whole genomes;ERX16051939;Illumina NovaSeq 6000 paired end sequencing;Illumina NovaSeq 6000 paired end sequencing;9644;Ursus arctos;NA;WGS;GENOMIC;RANDOM;PAIRED;ERS28818201;;SAMEA121272836;PRJEB77023;Illumina NovaSeq 6000;Illumina NovaSeq 6000;ILLUMINA;23942166;1552909679;23942166;4836317532;ena-RUN-TAB-09-02-2026-07:55:32:810-10741;ERR16661471.lite;1256571582;15/02/2026 03:19;07615ae4f1e6217d6a072f7bb530ea77;1;SRA Lite;Primary ETL;1;s3://sra-pub-zq-5/ERR16661471/ERR16661471.lite.1;s3.us-east-1;aws identity;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661471/ERR16661471.lite.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661471/ERR16661471.lite.1;worldwide;anonymous;gs://sra-pub-zq-101/ERR16661471/ERR16661471.lite.1;gs.us-east1;gcp identity;;10/02/2026;isabelle feinauer;public;GX0044;1922;brown bear;Europe;Sweden;GX0044;Ursus arctos;;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/071/ERR16661471/ERR16661471_1.fastq.gz;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/071/ERR16661471/ERR16661471_2.fastq.gz;;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/071/ERR16661471/ERR16661471_1.fastq.gz;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/071/ERR16661471/ERR16661471_2.fastq.gz;;;;;;;;;;;;;
ERR16661472;ERP161503;Scandinavian brown bear whole genomes;ERX16051940;Illumina NovaSeq 6000 paired end sequencing;Illumina NovaSeq 6000 paired end sequencing;9644;Ursus arctos;NA;WGS;GENOMIC;RANDOM;PAIRED;ERS28818201;;SAMEA121272836;PRJEB77023;Illumina NovaSeq 6000;Illumina NovaSeq 6000;ILLUMINA;21618776;1422419428;21618776;4366992752;ena-RUN-TAB-09-02-2026-07:55:32:811-10743;ERR16661472.lite;1134607406;14/02/2026 00:30;b7ed5d6313a2a3574b063ecc09209af9;1;SRA Lite;Primary ETL;1;s3://sra-pub-zq-6/ERR16661472/ERR16661472.lite.1;s3.us-east-1;aws identity;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661472/ERR16661472.lite.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661472/ERR16661472.lite.1;worldwide;anonymous;gs://sra-pub-zq-108/ERR16661472/ERR16661472.lite.1;gs.us-east1;gcp identity;;10/02/2026;isabelle feinauer;public;GX0044;1922;brown bear;Europe;Sweden;GX0044;Ursus arctos;;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/072/ERR16661472/ERR16661472_1.fastq.gz;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/072/ERR16661472/ERR16661472_2.fastq.gz;;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/072/ERR16661472/ERR16661472_1.fastq.gz;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/072/ERR16661472/ERR16661472_2.fastq.gz;;;;;;;;;;;;;
ERR16661473;ERP161503;Scandinavian brown bear whole genomes;ERX16051941;Illumina NovaSeq 6000 paired end sequencing;Illumina NovaSeq 6000 paired end sequencing;9644;Ursus arctos;NA;WGS;GENOMIC;RANDOM;PAIRED;ERS28818201;;SAMEA121272836;PRJEB77023;Illumina NovaSeq 6000;Illumina NovaSeq 6000;ILLUMINA;21689645;1420538773;21689645;4381308290;ena-RUN-TAB-09-02-2026-07:55:32:811-10745;ERR16661473.lite;1138307406;15/02/2026 10:41;aea4879e4c4608823ff1374032367248;1;SRA Lite;Primary ETL;1;s3://sra-pub-zq-9/ERR16661473/ERR16661473.lite.1;s3.us-east-1;aws identity;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661473/ERR16661473.lite.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661473/ERR16661473.lite.1;worldwide;anonymous;gs://sra-pub-zq-105/ERR16661473/ERR16661473.lite.1;gs.us-east1;gcp identity;;10/02/2026;isabelle feinauer;public;GX0044;1922;brown bear;Europe;Sweden;GX0044;Ursus arctos;;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/073/ERR16661473/ERR16661473_1.fastq.gz;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/073/ERR16661473/ERR16661473_2.fastq.gz;;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/073/ERR16661473/ERR16661473_1.fastq.gz;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/073/ERR16661473/ERR16661473_2.fastq.gz;;;;;;;;;;;;;
ERR16661474;ERP161503;Scandinavian brown bear whole genomes;ERX16051942;Illumina NovaSeq 6000 paired end sequencing;Illumina NovaSeq 6000 paired end sequencing;9644;Ursus arctos;NA;WGS;GENOMIC;RANDOM;PAIRED;ERS28818201;;SAMEA121272836;PRJEB77023;Illumina NovaSeq 6000;Illumina NovaSeq 6000;ILLUMINA;21634001;1420503256;21634001;4370068202;ena-RUN-TAB-09-02-2026-07:55:32:811-10747;ERR16661474.lite;1135291434;15/02/2026 10:41;4feb0ba8c9e1d0cbe78599de891ab9fb;1;SRA Lite;Primary ETL;1;s3://sra-pub-zq-9/ERR16661474/ERR16661474.lite.1;s3.us-east-1;aws identity;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661474/ERR16661474.lite.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661474/ERR16661474.lite.1;worldwide;anonymous;gs://sra-pub-zq-105/ERR16661474/ERR16661474.lite.1;gs.us-east1;gcp identity;;10/02/2026;isabelle feinauer;public;GX0044;1922;brown bear;Europe;Sweden;GX0044;Ursus arctos;;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/074/ERR16661474/ERR16661474_1.fastq.gz;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/074/ERR16661474/ERR16661474_2.fastq.gz;;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/074/ERR16661474/ERR16661474_1.fastq.gz;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/074/ERR16661474/ERR16661474_2.fastq.gz;;;;;;;;;;;;;
ERR16661475;ERP161503;Scandinavian brown bear whole genomes;ERX16051943;Illumina NovaSeq 6000 paired end sequencing;Illumina NovaSeq 6000 paired end sequencing;9644;Ursus arctos;NA;WGS;GENOMIC;RANDOM;PAIRED;ERS28818201;;SAMEA121272836;PRJEB77023;Illumina NovaSeq 6000;Illumina NovaSeq 6000;ILLUMINA;21770800;1423444874;21770800;4397701600;ena-RUN-TAB-09-02-2026-07:55:32:812-10749;ERR16661475.lite;1142473600;14/02/2026 00:33;b3d934b20bbc5135690ad0fbde683900;1;SRA Lite;Primary ETL;1;s3://sra-pub-zq-6/ERR16661475/ERR16661475.lite.1;s3.us-east-1;aws identity;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661475/ERR16661475.lite.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661475/ERR16661475.lite.1;worldwide;anonymous;gs://sra-pub-zq-108/ERR16661475/ERR16661475.lite.1;gs.us-east1;gcp identity;;10/02/2026;isabelle feinauer;public;GX0044;1922;brown bear;Europe;Sweden;GX0044;Ursus arctos;;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/075/ERR16661475/ERR16661475_1.fastq.gz;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/075/ERR16661475/ERR16661475_2.fastq.gz;;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/075/ERR16661475/ERR16661475_1.fastq.gz;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/075/ERR16661475/ERR16661475_2.fastq.gz;;;;;;;;;;;;;
ERR16661476;ERP161503;Scandinavian brown bear whole genomes;ERX16051944;Illumina NovaSeq 6000 paired end sequencing;Illumina NovaSeq 6000 paired end sequencing;9644;Ursus arctos;NA;WGS;GENOMIC;RANDOM;PAIRED;ERS28818201;;SAMEA121272836;PRJEB77023;Illumina NovaSeq 6000;Illumina NovaSeq 6000;ILLUMINA;25948803;1689196041;25948803;5241658206;ena-RUN-TAB-09-02-2026-07:55:32:812-10751;ERR16661476.lite;1359587417;14/02/2026 00:30;00c91e70e6383e5043b3b0d9a9d42ef9;1;SRA Lite;Primary ETL;1;s3://sra-pub-zq-6/ERR16661476/ERR16661476.lite.1;s3.us-east-1;aws identity;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661476/ERR16661476.lite.1;https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos10/sra-pub-zq-1002/ERR016/16661/ERR16661476/ERR16661476.lite.1;worldwide;anonymous;gs://sra-pub-zq-108/ERR16661476/ERR16661476.lite.1;gs.us-east1;gcp identity;;10/02/2026;isabelle feinauer;public;GX0044;1922;brown bear;Europe;Sweden;GX0044;Ursus arctos;;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/076/ERR16661476/ERR16661476_1.fastq.gz;http://ftp.sra.ebi.ac.uk/vol1/fastq/ERR166/076/ERR16661476/ERR16661476_2.fastq.gz;;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/076/ERR16661476/ERR16661476_1.fastq.gz;era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/ERR166/076/ERR16661476/ERR16661476_2.fastq.gz;;;;;;;;;;;;;
